mean_rr,sdnn,rmssd,ecg_peak_count,eda_mean,eda_std,eda_peak_count,eda_slope,resp_mean,resp_std,resp_zero_crossings,label
0.6436801242236025,0.03209847432407192,0.01266824429609873,93,-0.873842452386498,0.07619658865158337,21,7.084843035901654e-06,0.000573295077848719,0.9417877968278682,34,0
0.720034843205575,0.10438780159310436,0.04051445436939247,83,-0.891849496414242,0.031018781254381338,31,-8.34230311166227e-07,-0.010642395501003047,1.2315630559252801,30,0
0.8151467710371819,0.08338710994448663,0.05058417245939051,74,-0.9584985873759614,0.054914796312576286,28,-3.9241871232106635e-06,0.0036563798308296147,1.089467808842665,27,1
0.8208333333333333,0.06941844184384444,0.04619870352029397,73,-1.0466774368069574,0.04607808511389861,30,-3.5055557945121427e-06,-0.0035030625887069824,0.654047375970475,27,1
0.7994208494208495,0.05932973614195467,0.04298383101612787,75,-1.107454738345518,0.02611245198451655,32,-2.679055260663355e-06,-0.0012301767283773735,0.6596059177098228,27,1
0.7929523809523809,0.06679253424137677,0.04562007667110073,76,-1.1686996285993696,0.04528960407471086,28,-3.4001268573745954e-06,0.006133364956714125,0.68429635946847,25,1
0.7893523809523809,0.07758402715663366,0.05105208613928173,76,-1.2376634205788473,0.0336136474584923,28,-3.0139622709920696e-06,0.0024844075863136614,0.800309683627808,21,1
0.7961003861003861,0.08118003705862262,0.04825034891039482,75,-1.2932638789281607,0.03151569294942732,30,-2.5197336089677865e-06,-0.002392943308341571,0.7815604602985006,22,1
0.8055019305019304,0.06910214604162683,0.04151418375896423,75,-1.3430021894130044,0.02657204925055454,35,-2.3549944600364975e-06,-0.009439832911061711,0.6051180777734332,27,1
0.7901904761904762,0.04134562029357303,0.029165162937624018,76,-1.385511807256661,0.024323944746177023,35,-4.360824766537684e-08,0.004750135301585813,0.6524331397372276,27,1
0.7704638218923933,0.06077223756494815,0.036365122394203975,78,-1.3896221037357102,0.02841179831434397,30,-5.549269069589821e-07,0.003475420660834555,0.7146218660454026,27,1
0.7804887218045113,0.06263784053762482,0.03352610922848043,77,-1.4093584234046141,0.0431127744453618,33,-2.866705458392119e-06,0.006276712082363536,0.5974034455430536,28,1
