mean_rr,sdnn,rmssd,ecg_peak_count,eda_mean,eda_std,eda_peak_count,eda_slope,resp_mean,resp_std,resp_zero_crossings,label
0.6334802431610942,0.048846689415937054,0.026327389656531426,95,-1.2157540475313116,0.007598967017104032,47,6.627569249976259e-07,-0.010837611785967802,0.5355239307189247,43,0
0.6201934523809524,0.04486024205990091,0.015242402273515457,97,-1.208018815580963,0.0040526158703017194,43,3.013556912606048e-07,0.01998890537010299,0.6863174721217602,41,0
0.6537990580847723,0.05512945061982214,0.018536597373220113,92,-1.20224312518699,0.0056904344791062645,45,2.4806315019193767e-07,0.0060466117298927265,0.9708484168099423,29,0
0.678128078817734,0.03677620620649831,0.017911213818335485,88,-1.1925755354452514,0.006886349897794738,46,6.203341298667498e-07,-0.028929811932777907,0.9304850863272396,30,1
0.6341628264208908,0.034708514381198416,0.010276781835670112,94,-1.1812812877566532,0.007017332163078895,47,4.248719511674503e-07,-0.014016239357329893,0.993199322553791,29,1
0.6094752186588921,0.023676449280347473,0.008352632117263717,99,-1.1736962499239771,0.0031069270014707703,47,2.689388413674192e-07,0.007733037016220606,0.9434372117637522,31,1
0.5932,0.019187708650730197,0.005975280626139774,101,-1.1700563364147918,0.0033556839390426287,47,2.429290851144527e-07,0.01538580715593492,0.5684921117877425,36,1
0.5820588235294119,0.017479850092039322,0.006726177437579416,103,-1.1648151041583767,0.004279790290108294,46,1.7799081827151757e-07,0.00414841272911799,0.5523610076847065,36,1
0.6062682215743439,0.0727036720799238,0.06925332890240586,99,-1.1575334788876777,0.00494280068973644,43,3.568407942831668e-07,-0.007303800121337852,0.6981289078514616,37,1
0.6305623100303951,0.06920308678353417,0.07090777884494875,95,-1.1520964879155353,0.0029577264843883132,44,1.468663990501548e-07,-0.0073943562558892425,0.7569870636907841,38,1
0.6250375939849625,0.02534220536858695,0.012842781577417148,96,-1.1479548746745292,0.003921915441524932,44,9.753265425214787e-08,0.011053137730605473,0.6824598403259408,36,1
