mean_rr,sdnn,rmssd,ecg_peak_count,eda_mean,eda_std,eda_peak_count,eda_slope,resp_mean,resp_std,resp_zero_crossings,label
0.8434285714285714,0.07498936756509826,0.04911731966825021,71,-0.5644936105073224,0.1679383232433335,39,1.3861973024643968e-05,0.00048698555238660103,0.9795622510003774,31,0
0.8705252100840335,0.08280420810235228,0.056356530083875186,69,-0.4626709350452077,0.028233774330593882,41,1.0661804178015935e-06,0.0532786356379246,0.9579193013567335,35,0
0.9253125,0.07978705266095137,0.07249521056977182,65,-0.5172869896813569,0.04960490168231663,35,-2.384146857441156e-06,0.0007991227903965388,0.8914095626190707,37,0
0.9317857142857143,0.08073403677432184,0.08201918127202838,65,-0.5729510175146815,0.02821977704909957,32,-2.8653200621564936e-06,-0.019642355885355286,0.8262332998311113,44,0
0.9196428571428571,0.06634787725561783,0.0652299016653145,65,-0.6304397353835807,0.052113555004459654,34,-4.090416633597282e-06,-0.0181987649861619,0.7506090014589561,45,0
0.9047619047619048,0.06957834544908256,0.062460536991917386,67,-0.711214312244911,0.04026868850939736,36,-3.2265253587414056e-06,0.00527821298808798,0.7291080428225586,44,0
0.888550106609808,0.05177418372465329,0.05289252355124538,68,-0.7692890405031368,0.02691802418524042,45,-2.1349949490443812e-06,0.05514148640025738,0.9890008504543217,41,0
0.8576190476190476,0.08844934706349054,0.08171242725746998,70,-0.8071287502005484,0.017416929080102526,49,-1.4920573603556623e-06,-0.010285740746884224,1.0725189341116623,36,0
0.8321626984126984,0.10854923359591498,0.10858797395904939,73,-0.8345262837609984,0.01618970428464086,44,-1.3578468522676227e-06,-0.008742683996116149,1.1067524676180924,33,0
0.8444693877551019,0.09357989412665708,0.09028054470615529,71,-0.8600173778026567,0.015774332697576283,38,-9.712701318794335e-07,-0.0016245920356083214,1.0612020955296373,32,1
0.8778361344537815,0.08484556008684313,0.08605281407858631,69,-0.8741177301250371,0.002445466160381288,40,-1.8590621714605534e-07,-0.010425689446947585,0.7629441433552352,33,1
0.9430612244897958,0.10028816825587665,0.11153929273975513,64,-0.8749158844085617,0.0016043227321679678,44,-1.204984659195073e-07,0.009554214084385015,0.5979401450228806,36,1
0.9820140515222482,0.08207389511223795,0.10444638633790841,62,-0.8769004348210784,0.0030621587357759217,42,-2.5990803508185194e-07,-0.01514987748055662,0.5478941630717344,37,1
0.9683138173302108,0.10227146165950361,0.11341513654393275,62,-0.8810078260230574,0.0022624649204480893,41,-1.7130278903344455e-07,0.011353787494865947,0.48121750834102717,39,1
0.9953809523809523,0.0730973475730975,0.08544732438093224,61,-0.8838961707149682,0.001820012244452969,45,-2.3602398891230445e-08,-0.01274526052812095,0.505793829939886,41,1
1.0144309927360775,0.06389940149916254,0.08181160452383421,60,-0.8853852080549074,0.0013938160804640774,49,5.7956861613126625e-08,0.007508568603501925,0.5360523753689629,38,1
1.0302216748768473,0.06446106447699451,0.08974902349354622,59,-0.8843171614752838,0.0019417566804884154,47,1.2921212803232044e-07,0.013048941778008551,0.4636806452705621,36,1
0.9947142857142859,0.09144802620395172,0.10282670386298583,61,-0.8814378341529008,0.002185260183251434,43,2.3764572193719847e-07,-0.006346416283247704,0.51041077988227,36,1
0.9976666666666667,0.08406992824112033,0.09170565610023639,61,-0.8789269940999032,0.00175078872662455,43,6.693720882476936e-08,0.0005412781573357791,0.5847696498314644,36,1
1.0327832512315271,0.06145343889704272,0.07950076955269117,59,-0.8779060604272906,0.001658381439110529,46,-1.923448865479069e-07,0.0053423359504121345,0.536860393324793,37,1
1.0138498789346249,0.06181686739267354,0.07086725257609983,60,-0.8784328394181464,0.0016822636782335572,45,-1.3535158635311206e-07,0.006082075914863393,0.42509133480608374,39,1
0.9354017857142858,0.08729585104147919,0.0657450879205579,65,-0.8798834057764576,0.002747707465826038,43,1.0278950198193745e-08,-0.015456379453829522,0.7895726932724653,35,1
0.9156703296703297,0.07689825659222896,0.07110551946198819,66,-0.8816830901049743,0.002789256477431445,49,-3.3549234979525695e-08,0.0062013999136532345,0.8250849139543379,32,1
0.9787587822014053,0.09264864916460738,0.09039388486932459,62,-0.8814979541525039,0.0017859740626297487,47,-3.984556775159573e-09,0.018769629177733584,0.6255354836344802,33,1
1.0147457627118646,0.14870906287343882,0.16406892957643593,60,-0.8786913528326881,0.0021481380325647672,41,1.1689773747136909e-07,-0.001136641638918695,0.6209265748174704,34,1
1.0397243107769423,0.11615989529249693,0.13746984827107894,58,-0.8766033788076292,0.0013029322274066512,40,1.763599632647949e-07,-0.0019411070701976193,0.5140337089322442,36,1
1.0179310344827586,0.07720858922484594,0.07997448572730514,59,-0.8733030462169441,0.0033052534802206547,42,2.306104667321359e-07,-0.0005436960557139243,0.5603192890573968,35,1
0.9872142857142856,0.11346173948309894,0.07756609749851019,61,-0.8685911544243958,0.002958300537095178,44,2.924085151484853e-07,0.0018480012661825206,0.7548963979334495,33,1
0.8987878787878789,0.11269269690050404,0.07152433141457117,67,-0.8639615204600967,0.0036730070425676446,41,2.653452411191605e-07,0.002234348134170456,0.823111129729721,33,1
0.9516589861751152,0.12943646366828435,0.10573074117132793,63,-0.859117797070748,0.0028329468423068695,43,1.273840943072712e-07,-0.005637314270876814,0.6768566955928508,33,1
1.073168831168831,0.09993492907343321,0.13289881010144317,56,-0.8562982869610849,0.0017369522699050093,44,2.1953143101753152e-08,-0.0006807086130342757,0.511139413663754,34,1
1.0152709359605911,0.15298765362017852,0.17889454476132977,59,-0.8540133053159933,0.0022090207247535483,46,5.60715211481499e-08,0.006834768860463143,0.5430156050613948,34,1
1.0091625615763546,0.12282679040883722,0.13586523724796348,59,-0.8522384608990304,0.0014429353778588232,45,6.071236562118921e-08,0.004551268973710149,0.5833793168073627,33,1
1.0279310344827584,0.12192802886682483,0.14123109678681306,59,-0.8521051649324495,0.0015338366391773582,47,6.485327042100269e-09,-0.01589047337426919,0.47576628722268594,35,1
1.0131280788177341,0.11239897548517175,0.11957362490234986,59,-0.8516330990405716,0.0017003541046258603,49,1.2350059882051294e-07,0.0011592963432635716,0.47627316119103125,35,1
1.0116464891041164,0.10430405940316037,0.1322608313743488,60,-0.8505108915381033,0.0017502976077825943,47,1.243386034940553e-07,0.0028896070314747423,0.48738733829603165,34,1
1.0381203007518796,0.13405359287999016,0.17478401915727218,58,-0.8490506798637394,0.0018444002165556722,47,-2.687009637453428e-09,-0.005250975240377902,0.42385557087808706,34,1
1.0573214285714285,0.1150431097103896,0.1459491359285595,57,-0.8473330816287342,0.0015642360526086656,46,1.4566879805243457e-08,0.012692304716249702,0.3836358796219005,35,1
1.0041404358353512,0.10779725737238516,0.08224527776283398,60,-0.8456047122290802,0.0017730928150218612,46,1.8461687733109655e-07,-0.007467393921410578,0.49127933768468063,34,1
0.9095604395604396,0.0928285410141103,0.06691474357840181,66,-0.8410359108476378,0.005713337674363026,43,5.040398708661052e-07,-0.04005060251656414,1.1787550593182805,31,1
0.853326530612245,0.11110384957066553,0.09698165897153312,71,-0.8278519903501365,0.011861651644854424,46,7.833145472191198e-07,0.011266830776812838,1.2877185663875619,33,1
0.9154285714285715,0.14222678509600123,0.11382972648940637,66,-0.8136159846843284,0.007562824907917011,50,2.7998862914105757e-07,0.03749079064923718,0.7700515232230659,36,1
1.0097820823244552,0.09593387176742077,0.11275717340737373,60,-0.8124491745874208,0.004280158114232773,47,-3.163891105075068e-07,-0.00828707391604113,0.5116147873158133,36,1
1.0424060150375938,0.09753061263329388,0.10574840872335556,58,-0.8184428962172984,0.003141915866378103,44,-1.71227377616072e-07,0.003927496799554103,0.44398975340370417,38,1
1.0502806122448978,0.08039371940482523,0.09453057539548307,57,-0.8220175025075053,0.0020179023640384377,45,-1.1733068744783426e-07,0.00374316504833897,0.43795289150934874,38,1
1.0356140350877192,0.06694545698151223,0.09053191534919056,58,-0.8250700475986277,0.0024877905854151557,45,-1.707639147911843e-07,-0.007295788322045007,0.4525963659747175,37,1
1.016231527093596,0.07417986883172396,0.09063210415134423,59,-0.8277889278755756,0.0012687699167123283,42,-7.697202209063939e-08,0.006288886579932667,0.4677794703109914,37,1
0.892077922077922,0.17171065929178841,0.06812468944811333,67,-0.8254253550483731,0.010110412764795238,43,5.744371857146597e-07,0.023154943400165134,1.1994699564451563,34,1
0.8405714285714286,0.1540917904477131,0.07394950994228382,71,-0.8134964802296795,0.013592657326680106,43,8.470885343077711e-07,-0.005682022502963234,1.6251972709897873,28,0
0.914043956043956,0.10036372446628972,0.08381926773038012,66,-0.7858943194258459,0.021315329245994174,40,1.313256854566815e-06,-0.011464928513083006,1.3722893360678383,22,5
0.9204241071428572,0.08748530477456615,0.07061899486697633,65,-0.7553947292249931,0.01628806750812226,42,1.5098636815696527e-06,0.006353654339134418,1.0012210519809999,25,5
0.8935181236673775,0.09183257234654636,0.09890198042305187,68,-0.7466911473629616,0.0094471479772326,43,-1.979614511992451e-07,-0.002495251574887537,1.059395354623356,31,0
0.944875283446712,0.15387398554860585,0.16466416038192927,64,-0.7590989732728944,0.011683427390612115,44,-1.042432326662449e-06,0.00788781872896669,0.998832337720658,33,0
1.0209113300492612,0.14072464973357127,0.16566836715811184,59,-0.7740727095577862,0.006853113645521134,49,-6.2469882355321e-07,-0.0055235472097811536,0.7386896830553082,36,0
1.0267241379310346,0.07979742500448378,0.0937533386444544,59,-0.7840055319641345,0.005165561898505665,48,-3.986875786027035e-07,-0.0009168968036423613,0.6905870692113957,38,0
0.9903095238095236,0.0695427689412648,0.06950260602954368,61,-0.7896345111976353,0.0023237266333633,47,-2.3631140010831383e-07,0.00786634856219359,0.7143584421218737,38,0
0.9560599078341012,0.07307128801778941,0.06551466473048156,63,-0.7911205947043028,0.0014569806270122152,47,-3.347693720637389e-08,-0.0031693295634439866,0.7535405131584766,34,0
0.9692740046838408,0.08760087067324875,0.06569383739825863,62,-0.7913569545446962,0.0020137250525705695,44,3.171467560697263e-08,-0.019572825132751583,1.00182289315477,30,0
0.9022077922077921,0.126237151006587,0.0733735202194072,67,-0.7909017728921092,0.006008795791505428,42,-4.951760001521897e-08,-0.025427411326125752,1.3577062550399082,33,0
0.8413061224489796,0.14467571919105351,0.15427833354019885,71,-0.7917383824299368,0.007492782241985057,44,1.7388979626478277e-07,0.01023917609975557,1.2453382109673812,36,0
0.9125494505494506,0.16544208267390229,0.170433308819321,66,-0.7894530751076264,0.00608808055952338,48,3.1196970337665775e-07,0.005706475907649627,0.7759790011396582,37,0
1.0075302663438257,0.11991056003562713,0.12659176520450785,60,-0.7849535498781439,0.0022225075574106713,48,2.1025530929276645e-08,3.7493563524191945e-05,0.5404739007951671,41,3
0.9740515222482437,0.12976912363309862,0.13099527436042074,62,-0.7789571774034493,0.007472596385851048,46,3.456869620945692e-07,0.0657337069649513,0.816737533353553,37,3
0.8883582089552239,0.10521238944130594,0.11170088271144399,68,-0.7723020285756166,0.005806765117605022,44,3.0311384814745737e-07,-0.00677243251889481,1.1292288382563924,28,3
0.9196483516483517,0.1264787026131608,0.11983579858476759,66,-0.7710022396381826,0.002053833610926472,45,-9.098624103214059e-08,-0.08061481527369349,0.8984561968871255,31,3
0.969672131147541,0.09422941809595402,0.11323565218238499,62,-0.7699080642948506,0.0021766997107871304,46,3.194815182424223e-08,0.019032623153634208,0.5222493311235553,38,3
0.9315178571428571,0.11195157566272726,0.12919237807988465,65,-0.7687186122889488,0.0017580550847163328,45,-1.5358836739616456e-09,0.031215075059213875,0.5847870847211653,35,3
0.9486167800453515,0.12552757941702142,0.13327544277599032,64,-0.7688158479317923,0.0019939842795137154,45,1.4238131454425402e-07,-0.010451567370520783,0.5157022857931719,35,3
0.9911904761904763,0.06116341814206317,0.07177036866323062,61,-0.7668767184209211,0.002415900118926358,46,1.9020867051640025e-07,-0.009598654740608668,0.4365472353373653,37,3
0.9603456221198157,0.07162952629872352,0.06511101773364582,63,-0.7632666888399895,0.0023758427359525346,44,7.077262797150485e-08,0.007116097792246844,0.44384934997829895,34,3
0.9211830357142857,0.13485123953471745,0.16289970402995907,65,-0.7627146476656655,0.0021175948164823422,44,-3.0380864068041146e-08,0.0034079620764507377,0.4137673229122536,37,3
0.9236830357142857,0.13671104934581338,0.1635016288507985,65,-0.7646384209648422,0.0015275635261979225,45,-1.1360605997116714e-07,0.01157171743095694,0.4156783880715884,41,3
0.9822857142857143,0.10883964363783487,0.08665544632863982,61,-0.7647626581331987,0.0017675076292684305,44,1.4059649860132502e-07,0.0024697344089501774,0.47434661091386143,43,3
0.8974458874458874,0.16654061686461713,0.08407722397794029,67,-0.7589457957395103,0.007075973470739368,42,9.782174823450933e-08,-0.007741656265899536,0.9412946556756593,38,0
0.844857142857143,0.12907348687696193,0.09590953787701363,71,-0.7576657097266057,0.006089030332151168,42,-1.0863505176192786e-07,0.008335418577944414,1.4009204907453197,34,0
0.9021318681318682,0.11643045857755245,0.11290220054434325,66,-0.7590582387078736,0.0036733720787292235,45,1.9584345192829087e-07,0.005621416883721319,1.3182947212562413,35,0
0.9308705357142857,0.09656690381527262,0.10098141669463091,65,-0.7562577415198729,0.003168995260591861,45,7.300613148543345e-08,-0.04927134871001385,1.0961404732046935,33,0
0.9292857142857143,0.08111664881074486,0.06860425329240803,65,-0.7589262923921594,0.003967796270037057,45,-2.0493006839420035e-07,-0.01271247183370473,1.2385746510261801,30,0
0.9006926406926408,0.0785471203737016,0.0754251164709905,67,-0.762040817205218,0.0034682746153224457,47,1.8481662863789077e-09,0.04968576607080056,1.4086143827360107,29,0
0.8605175983436852,0.10659722238890117,0.1056536562454476,70,-0.7627415696466171,0.0035538613592193792,45,-1.0282041895058933e-07,0.006217417683484568,1.5670282692715594,33,0
0.8133659491193738,0.1257148127241697,0.10405184147474619,74,-0.7589465795799996,0.005751393394484544,38,1.7399223489740953e-07,-0.013300610152744896,1.5234703084793786,32,0
