mean_rr,sdnn,rmssd,ecg_peak_count,eda_mean,eda_std,eda_peak_count,eda_slope,resp_mean,resp_std,resp_zero_crossings,label
0.704982993197279,0.032551442465578194,0.02314311212965922,85,-1.8358910673119113,0.01441311337295461,40,7.86765971638985e-07,0.00424379590434834,0.7827693880603657,35,0
0.7080272108843537,0.07476653158325933,0.032121143937880584,85,-1.8112332745364252,0.013828400373001025,38,1.1841725155292323e-06,-0.010040626767251858,1.0354798111300654,31,0
0.7321516754850088,0.0789548520036299,0.03459385341180643,82,-1.7893901755708925,0.012170959535009516,35,1.113250813510605e-06,-0.0028868528000505246,1.0792285950174945,32,0
0.7483392857142857,0.04251376952811637,0.03788928656867304,81,-1.765742112832083,0.01582923103039745,39,1.1719753390227064e-06,-0.00374671740234097,0.8473834449751699,34,1
0.7327865961199296,0.052552821085166,0.02518553601751998,82,-1.741057059768735,0.012949007833907436,42,1.0959199484410963e-06,-0.001606795777300877,1.0960293210162064,28,1
0.7370000000000001,0.0603250548685864,0.028281074381529405,81,-1.7187032619524083,0.01323365596061976,38,1.0353342938015903e-06,-0.004614331706267962,1.0525969051211648,30,1
0.7435357142857143,0.08746602109927475,0.07878566879084001,81,-1.6979676635448857,0.01149263199329705,35,9.99529771670848e-07,-0.0072261360601542065,1.1511323315602422,27,1
0.7329276895943561,0.0860539716018318,0.07490606362202554,82,-1.6766638722860039,0.014179477598040785,36,1.038350759799057e-06,0.016031051602421884,1.1938526930699407,22,1
0.7189328743545612,0.05145287405014766,0.027132769077076253,84,-1.653217921031173,0.012864011855617797,41,1.0620475180118449e-06,0.0028421905367030744,0.7265344989063852,30,1
0.712564543889845,0.06384906556597844,0.020868404195779965,84,-1.6294968883883802,0.013939742886428737,44,1.154950561142126e-06,-0.017073370791687793,1.103523859801079,27,1
0.7271602787456446,0.07074533647719987,0.02497113475949018,83,-1.6061820053803852,0.012489196935510542,45,1.0580024406463181e-06,-0.0058072926163578184,1.1524706868330536,25,1
0.7269337979094076,0.04000567527634738,0.021990859091856406,83,-1.5864565361005765,0.010481929796054262,45,8.606924386472708e-07,0.018107412792949217,0.7046478460697742,33,1
0.709234693877551,0.05356460111984279,0.027456293363128843,85,-1.566140600007609,0.014038154838124779,43,1.1544266198379634e-06,0.009828659407432366,0.6246638172739801,33,1
0.7322574955908289,0.07225164731031544,0.032123803876723624,82,-1.547607611639421,0.012206045528829475,39,7.500969143944798e-07,-0.020691907580718552,0.6845117161051757,35,1
0.7266202090592334,0.07234757657649553,0.033777837450717066,83,-1.5208288812502737,0.03470893710703569,34,1.9649990109633113e-06,0.013692028973499876,1.3477540429174024,28,1
0.7280662020905924,0.07334989886207839,0.03975295340105975,83,-1.486195091776767,0.03490500469164824,30,1.2705609382467502e-06,-0.07076126227029501,1.412851917376662,22,1
0.7418392857142857,0.05118503535592952,0.025559611158081256,81,-1.4641362105234181,0.01827504294070492,34,3.0407608013383573e-07,-0.025102943918351897,0.8919424241173988,27,1
0.6993613445378152,0.029909431823385416,0.016484672033453815,86,-1.4462035783595166,0.013439931656985439,40,1.486169172235435e-06,0.07770220087065104,0.7132484895805137,31,1
0.704251700680272,0.04078313559790485,0.020283217222860906,85,-1.4226016790770535,0.014337644322251618,46,1.1039326024717847e-06,0.005404672757973792,0.5658958768059729,34,1
0.728694885361552,0.04125469656848335,0.025482587091933177,82,-1.3996769218882466,0.011709125833549137,48,9.330620789129718e-07,-0.004308590080198858,0.6482448692883126,34,1
0.7300176366843033,0.03729955673443805,0.024461548334861714,82,-1.380303093285513,0.011187074493385681,43,1.0462829858234112e-06,0.01856530141257479,0.7443170461640516,35,1
0.7345326278659612,0.04183423003827461,0.021455934909883165,82,-1.3541687822075354,0.018369059380709072,40,1.3372771561099574e-06,0.015898153138636194,0.8900845556221055,29,1
0.7220383275261325,0.04725150108508377,0.023465772504094297,83,-1.3233145731315856,0.017097886264093337,40,1.364868923335517e-06,-0.017602420463970373,0.9066572944485988,26,1
0.7348853615520281,0.06737449786706051,0.0323914986327195,82,-1.2992307086793273,0.01387981789155856,36,1.130722622592432e-06,-0.011220872417710937,0.9683775674171795,28,1
0.7656227106227105,0.0684214399549179,0.03784129958673372,79,-1.2804762646956782,0.010544654900962649,39,3.0212029649704743e-07,0.0024248556731433133,0.9614686479715603,27,1
0.7688126159554731,0.04190747611498762,0.03481075120663663,78,-1.264791633162738,0.011759141504071844,43,8.890978123720983e-07,0.017824557206489473,0.6559039611305241,29,1
0.7386772486772487,0.05838412766500599,0.02600922128470466,82,-1.2450974444775598,0.016810709288943137,34,1.3180133019571855e-06,0.009721931222059485,0.9673390000337067,25,1
0.7062755102040816,0.057015171057077235,0.022834541321303463,85,-1.2223082825759841,0.014795776123294723,36,1.1690363176071353e-06,-0.02045086247051852,1.127638430606716,23,1
0.7085544217687074,0.04869656451845302,0.023666293223999983,85,-1.1968373189787271,0.018064514263276626,43,1.3606947518030942e-06,-0.008312085879412375,0.8779608513516773,30,1
0.7176419965576591,0.03956266562284,0.02389988659790529,84,-1.1714491410491663,0.011575015757584243,43,9.332771705015278e-07,0.0015695211205513904,0.6984640338635791,33,1
0.7196901893287437,0.03798207760855844,0.024981327023412343,84,-1.1520766438448196,0.010862523123221095,46,8.73983184837044e-07,-0.011988448480604987,0.6536389041761195,32,1
0.7153872633390705,0.03782462169608794,0.020106733615505964,84,-1.1335121604550906,0.01046958287577091,42,8.36976177102412e-07,0.003201896277177572,0.6044160558901741,32,1
0.6999159663865546,0.03608736427505614,0.01965939316339555,86,-1.114597397353651,0.01093583965349697,34,9.536892599758963e-07,0.008053419042939476,0.9524286960472144,27,1
0.7079081632653061,0.06010658108579863,0.03609061622218135,85,-1.0970032393036169,0.012585711131039892,33,1.1676943330872452e-06,-0.0024085800817349318,0.9793889042938075,26,1
0.7099829931972789,0.06434558589431413,0.03014594448709367,85,-1.0706578543647145,0.021167369978997423,34,1.2943942466164286e-06,-0.06598746787680793,1.4802371002672796,29,1
